brd_label_brand,category_label,dsm_code,product_nature_label,product_code,model_r3,start_at,end_at,life_time,start_year_at
TRIBORD,CLOTHING,X8243412,2 PIECES SWIMSUIT,103788,8243412,2013-04-14,2016-08-14,1218,2016
TRIBORD,CLOTHING,149471,ANORAK,120287,8383615,2017-02-26,2019-08-04,889,2019
KALENJI,CLOTHING,152513,JERSEY,121257,8488254,2018-08-05,2020-10-11,798,2020
KIPSTA,CLOTHING,172876,SHORT-SLEEVE JERSEY,126683,8406917,2018-03-11,2019-06-02,448,2019
DOMYOS,CLOTHING,X8278228,SPORTS BRA,105422,8278228,2013-07-14,2015-06-28,714,2015
NYAMBA,CLOTHING,161154,TANK,122676,8525238,2019-01-06,2020-05-24,504,2020
WEDZE,CLOTHING,10833,JACKET,104166,8315897,2014-09-28,2015-12-27,455,2015
TRIBORD,CLOTHING,114306,BIKINI BOTTOM,110422,8357363,2016-02-28,2018-12-23,1029,2018
NABAIJI,CLOTHING,X8271209,SWIMMING TRUNKS,103791,8271209,2013-05-05,2015-07-26,812,2015
INESIS,CLOTHING,X8185102,SHORT-SLEEVED POLO SHIRT,71805,8185102,2012-01-01,2014-04-20,840,2014
SUBEA,CLOTHING,6052,NEOPRENE SUIT,83913,8242259,2013-02-24,2019-08-11,2359,2019
DOMYOS,CLOTHING,8463,LEGGINGS,106432,8297112,2013-12-22,2015-09-27,644,2015
DOMYOS,CLOTHING,142182,T-SHIRT,115007,8366151,2016-06-26,2017-09-24,455,2017
QUECHUA,FOOTWEAR,172207,SHOES,126244,8398954,2017-08-27,2021-07-18,1421,2021
TRIBORD,CLOTHING,10926,2 PIECES SWIMSUIT,107662,8310699,2014-03-30,2016-02-14,686,2016
WEDZE,CLOTHING,111565,JACKET,109882,8343651,2015-08-30,2016-10-02,399,2016
QUECHUA,CLOTHING,X8171302,T-SHIRT,73845,8171302,2012-01-01,2015-08-09,1316,2015
NABAIJI,CLOTHING,3856,SWIMSUIT,75746,8271208,2013-04-07,2014-09-07,518,2014
DOMYOS,CLOTHING,X8280236,LONGJOHNS,101776,8280236,2013-06-30,2014-08-31,427,2014
FOUGANZA,CLOTHING,X8202407,SWEATSHIRT,101752,8202407,2012-01-15,2013-06-16,518,2013
DOMYOS,CLOTHING,183120,LEGGINGS,128231,8490314,2018-01-07,2020-05-03,847,2020
QUECHUA,FOOTWEAR,171905,SHOES,126045,8492131,2019-03-03,2021-02-21,721,2021
INESIS,CLOTHING,10822,TROUSERS,107691,8300064,2014-02-09,2016-03-20,770,2016
TRIBORD,CLOTHING,6150,LONG-SLEEVED T-SHIRT,69588,8299393,2014-03-02,2015-09-06,553,2015
INESIS,CLOTHING,4735,BERMUDA SHORTS,80809,8329651,2015-03-15,2016-10-16,581,2016
ARTENGO,CLOTHING,X8150411,SOCKS,64764,8150411,2012-01-01,2014-11-09,1043,2014
KALENJI,CLOTHING,X8165148,SHORTS,63733,8165148,2012-01-01,2012-09-30,273,2012
TRIBORD,CLOTHING,9922,BIKINI,100641,8301259,2014-02-23,2021-07-11,2695,2021
BTWIN,CLOTHING,374,PADDED CYCLING SHORTS,101936,8327995,2015-03-01,2016-05-29,455,2016
NABAIJI,CLOTHING,148898,SWIMMING COSTUME,120002,8371497,2016-07-31,2018-08-19,749,2018
TRIBORD,CLOTHING,10422,SWIMMING TRUNKS,107255,8383455,2017-02-26,2018-07-22,511,2018
KALENJI,CLOTHING,145889,SPORTS BRA,117143,8489189,2017-12-31,2019-05-12,497,2019
NYAMBA,CLOTHING,307305,T-SHIRT,307305,8572715,2019-12-22,2021-08-15,602,2021
QUECHUA,CLOTHING,X8271160,RAIN CAPE,105655,8271160,2013-02-10,2014-06-22,497,2014
TRIBORD,CLOTHING,X8301444,TOP,106262,8301444,2014-02-23,2016-09-25,945,2016
BTWIN,CLOTHING,145400,SLEEVELESS JERSEY,116826,8381836,2017-05-14,2018-09-09,483,2018
KALENJI,CLOTHING,X8180363,WINDBREAKER,65980,8180363,2012-01-01,2012-09-16,259,2012
TRIBORD,CLOTHING,X8201535,2 PIECES SWIMSUIT,72929,8201535,2012-03-04,2015-05-17,1169,2015
FORCLAZ,CLOTHING,172230,LONG-SLEEVED SHIRT,126267,8540141,2019-04-21,2021-08-15,847,2021
KIPSTA,CLOTHING,X8187584,SOCKS,62757,8187584,2012-01-01,2016-06-26,1638,2016
DOMYOS,CLOTHING,140925,T-SHIRT,114444,8352351,2015-12-20,2017-06-25,553,2017
DOMYOS,CLOTHING,X8240902,SHORTS,104083,8240902,2013-01-20,2016-06-26,1253,2016
DOMYOS,CLOTHING,13089,T-SHIRT,105290,8341336,2015-06-21,2016-03-06,259,2016
ITIWIT,CLOTHING,163605,JUMPSUIT,123177,8387612,2017-03-05,2021-10-17,1687,2021
ROCKRIDER,FOOTWEAR,300968,SHOES,300968,8500160,2018-03-25,2021-05-09,1141,2021
DOMYOS,CLOTHING,X8229012,LONG-SLEEVED T-SHIRT,103524,8229012,2012-09-02,2013-12-15,469,2013
INESIS,CLOTHING,13737,BASE LAYER SHIRT,79029,8342940,2015-09-13,2017-10-29,777,2017
WEDZE,CLOTHING,X8154981,TROUSERS,69971,8154981,2012-01-01,2014-02-09,770,2014
KALENJI,CLOTHING,X8165165,T-SHIRT,71570,8165165,2012-01-01,2013-03-31,455,2013
DOMYOS,CLOTHING,X8216416,JACKET,100873,8216416,2012-07-15,2014-06-22,707,2014
DOMYOS,CLOTHING,157592,TROUSERS,122032,8379907,2016-12-18,2017-10-15,301,2017
QUECHUA,CLOTHING,125445,DOWN JACKET,113490,8370926,2016-07-31,2017-10-29,455,2017
NABAIJI,CLOTHING,3642,SWIMMING COSTUME,104185,8388058,2017-02-19,2018-05-13,448,2018
KIPSTA,CLOTHING,12886,LONG-SLEEVED POLO SHIRT,103588,8248030,2013-05-12,2015-07-12,791,2015
QUECHUA,CLOTHING,X8271169,RAIN CAPE,105656,8271169,2013-03-10,2015-02-08,700,2015
DOMYOS,CLOTHING,X8219811,T-SHIRT,100426,8219811,2012-07-08,2013-07-14,371,2013
DOMYOS,CLOTHING,171474,T-SHIRT,125882,8505942,2018-06-17,2019-07-14,392,2019
DOMYOS,CLOTHING,X8193325,BOXER SHORTS,75830,8193325,2012-01-01,2015-06-07,1253,2015
LUGIK,CLOTHING,112025,SKI SUITS,110016,8397886,2017-10-01,2019-03-31,546,2019
QUECHUA,CLOTHING,146239,JACKET,117325,8398022,2017-10-29,2020-01-05,798,2020
DOMYOS,CLOTHING,X8273271,TROUSERS,105984,8273271,2013-01-27,2013-07-07,161,2013
QUECHUA,CLOTHING,12070,DOWN JACKET,106903,8284732,2013-09-01,2015-02-08,525,2015
BTWIN,FOOTWEAR,193481,SHOES,85827,8390044,2017-06-25,2021-01-31,1316,2021
DOMYOS,CLOTHING,X8238284,TRACKSUIT,103610,8238284,2013-01-13,2014-09-21,616,2014
WEDZE,CLOTHING,X8100072,DOWN JACKET,60979,8100072,2012-01-01,2012-11-11,315,2012
INOVIK,CLOTHING,123869,JACKET,113368,8343945,2015-10-11,2019-03-03,1239,2019
TRIBORD,FOOTWEAR,1613,SHOES,87771,8319121,2014-08-24,2015-12-06,469,2015
QUECHUA,CLOTHING,13905,TROUSERS,108916,8344332,2015-08-02,2016-10-30,455,2016
TRIBORD,CLOTHING,X8172143,SWIMMING COSTUME,67299,8172143,2012-01-15,2014-04-13,819,2014
QUECHUA,FOOTWEAR,14011,SHOES,108962,8319098,2015-05-03,2017-10-08,889,2017
ARTENGO,CLOTHING,X8199121,SOCKS,68841,8199121,2012-01-08,2013-08-11,581,2013
BTWIN,CLOTHING,10210,SHORT-SLEEVE JERSEY,64368,8328333,2015-02-15,2016-02-21,371,2016
ARTENGO,CLOTHING,11712,TOP,107041,8342664,2015-09-06,2016-11-20,441,2016
TRIBORD,FOOTWEAR,1602,SHOES,82541,8299430,2014-03-02,2016-05-08,798,2016
OLAIAN,FOOTWEAR,4331,FLIP-FLOPS,84300,8332072,2015-03-08,2018-06-10,1190,2018
NABAIJI,CLOTHING,3922,SWIMMING COSTUME,103795,8335462,2015-03-29,2017-04-16,749,2017
DOMYOS,CLOTHING,162451,TROUSERS,122929,8380444,2016-12-18,2017-10-22,308,2017
TRIBORD,CLOTHING,122925,JACKET,112991,8382392,2018-02-18,2020-01-19,700,2020
TRIBORD,CLOTHING,X8203815,2 PIECES SWIMSUIT,75238,8203815,2012-03-11,2016-06-19,1561,2016
ARTENGO,CLOTHING,X8123397,SKIRT,65035,8123397,2012-01-01,2014-07-13,924,2014
TRIBORD,CLOTHING,X8240640,T-SHIRT,104533,8240640,2013-03-10,2014-07-20,497,2014
KALENJI,CLOTHING,1277,T-SHIRT,104639,8325711,2015-01-11,2016-06-26,532,2016
QUECHUA,CLOTHING,12745,OVERSHIRT,108420,8317856,2014-08-17,2016-06-05,658,2016
DOMYOS,CLOTHING,183095,TANK,128219,8490981,2018-03-25,2018-11-18,238,2018
QUECHUA,FOOTWEAR,173418,SHOES,126840,8492626,2018-02-25,2020-11-15,994,2020
NABAIJI,CLOTHING,122525,SWIM SHORTS,112923,8574048,2020-06-14,2021-06-27,378,2021
DOMYOS,CLOTHING,9986,LEGGINGS,106829,8285656,2013-06-30,2016-08-21,1148,2016
DOMYOS,CLOTHING,11750,SPORTS BRA,103465,8296612,2013-12-22,2015-12-27,735,2015
NEWFEEL,FOOTWEAR,155995,SHOES,121624,8392218,2017-07-30,2019-06-09,679,2019
DOMYOS,CLOTHING,8354,T-SHIRT,103095,8489704,2017-12-17,2019-07-07,567,2019
QUECHUA,CLOTHING,159313,TROUSERS,122343,8398117,2017-07-23,2020-12-27,1253,2020
NABAIJI,CLOTHING,X8180182,SWIMMING COSTUME,76915,8180182,2012-01-01,2015-05-17,1232,2015
FOUGANZA,CLOTHING,1327,BREECHES,104505,8309747,2014-03-02,2016-11-20,994,2016
ARTENGO,CLOTHING,123244,SHORTS,113138,8365820,2016-10-02,2018-02-04,490,2018
KALENJI,CLOTHING,1503,SOCKS,70540,8199691,2012-01-15,2015-04-26,1197,2015
KALENJI,CLOTHING,X8281385,LONG-SLEEVED T-SHIRT,105077,8281385,2013-08-25,2015-09-20,756,2015
NABAIJI,CLOTHING,120763,SWIMMING COSTUME,112624,8547649,2020-02-09,2021-10-10,609,2021
TRIBORD,CLOTHING,114245,BIKINI TOP,110410,8331441,2015-03-01,2018-01-07,1043,2018
DOMYOS,CLOTHING,X8219807,TANK,100416,8219807,2012-09-30,2013-03-03,154,2013
KIPSTA,CLOTHING,X8243631,T-SHIRT,103053,8243631,2013-01-13,2013-07-07,175,2013
KALENJI,CLOTHING,9458,LONGJOHNS,106751,8311459,2014-08-10,2015-06-28,322,2015
DOMYOS,CLOTHING,8214,TANK,68086,8278576,2013-06-30,2016-11-27,1246,2016
QUECHUA,CLOTHING,X8210112,DOWN JACKET,102253,8210112,2012-01-15,2013-10-20,644,2013
QUECHUA,CLOTHING,117445,FLEECE,110988,8343507,2015-08-02,2016-12-18,504,2016
INESIS,CLOTHING,305517,BERMUDA SHORTS,305517,8529699,2019-02-03,2021-08-08,917,2021
DOMYOS,CLOTHING,X8201243,T-SHIRT,101221,8201243,2012-01-29,2013-12-22,693,2013
QUECHUA,FOOTWEAR,124445,SHOES,113429,8383618,2017-02-19,2019-06-30,861,2019
WEDZE,CLOTHING,146491,SOCKS,117345,8494293,2018-09-16,2021-01-03,840,2021
DOMYOS,CLOTHING,X8207835,BOXER SHORTS,78497,8207835,2012-03-25,2015-07-19,1211,2015
NEWFEEL,FOOTWEAR,X8292251,SHOES,88195,8292251,2013-09-29,2016-10-30,1127,2016
DOMYOS,CLOTHING,171423,JACKET,125862,8501698,2018-07-22,2019-12-15,511,2019
OXELO,FOOTWEAR,122252,SHOES,112875,8352821,2017-03-12,2018-05-20,434,2018
TARMAK,FOOTWEAR,169248,SHOES,124877,8497468,2018-07-22,2020-08-23,763,2020
NABAIJI,CLOTHING,3832,2 PIECES SWIMSUIT,104488,8335095,2015-02-15,2016-02-21,371,2016
KIPSTA,CLOTHING,138125,T-SHIRT,114270,8353500,2016-03-13,2016-11-06,238,2016
ARTENGO,CLOTHING,X8185109,SOCKS,32207,8185109,2012-01-01,2013-09-01,609,2013
OLAIAN,CLOTHING,143319,BIKINI BOTTOM,115431,8405507,2018-03-04,2021-05-09,1162,2021
NYAMBA,CLOTHING,303029,LEGGINGS,303029,960620,2020-08-23,2021-10-24,427,2021
DOMYOS,CLOTHING,X8279769,TANK,105042,8279769,2013-07-07,2015-03-01,602,2015
FOUGANZA,CLOTHING,14133,SHORT-SLEEVED POLO SHIRT,102900,8214064,2012-04-08,2015-03-15,1071,2015
FORCLAZ,CLOTHING,108685,TROUSERS,109422,8330073,2015-02-01,2020-09-20,2058,2020
DOMYOS,CLOTHING,8007,TROUSERS,105538,8313064,2014-09-14,2017-04-23,952,2017
DOMYOS,CLOTHING,142128,LEGGINGS,114943,8352028,2016-01-17,2017-01-01,350,2017
ATORKA,CLOTHING,184741,SHORT-SLEEVE JERSEY,128363,8407983,2018-05-20,2021-10-24,1253,2021
OLAIAN,CLOTHING,177232,BIKINI,127413,8486035,2018-03-04,2020-06-28,847,2020
DOMYOS,CLOTHING,140605,TANK,114417,8351887,2015-12-27,2016-10-16,294,2016
DOMYOS,CLOTHING,8276,LEOTARD,103225,8352191,2016-01-10,2019-12-01,1421,2019
QUECHUA,CLOTHING,5505,FLEECE,69782,8317456,2014-09-21,2015-01-25,126,2015
SOLOGNAC,CLOTHING,104188,TROUSERS,110921,8339117,2015-07-26,2021-04-04,2079,2021
WEDZE,CLOTHING,X8154657,SUIT,60988,8154657,2012-01-01,2013-12-01,700,2013
INESIS,CLOTHING,7774,DOWN JACKET,106221,8315504,2014-09-28,2016-04-17,567,2016
DOMYOS,CLOTHING,X8201381,SWEATSHIRT,101840,8201381,2012-01-01,2012-12-23,357,2012
DOMYOS,CLOTHING,177822,JACKET,127524,8392807,2017-04-30,2019-12-08,952,2019
INESIS,CLOTHING,170723,BERMUDA SHORTS,125540,8489501,2018-02-25,2020-04-26,791,2020
VAN RYSEL,CLOTHING,302295,JACKET,302295,962739,2020-09-20,2021-10-03,378,2021
DOMYOS,CLOTHING,9684,T-SHIRT,106707,8296466,2013-12-29,2015-12-27,728,2015
DOMYOS,CLOTHING,X8167359,CROPPED LEGGINGS,70636,8167359,2012-01-01,2012-05-13,133,2012
BTWIN,CLOTHING,X8249015,WINDBREAKER,62794,8249015,2013-03-03,2014-12-07,644,2014
DOMYOS,CLOTHING,X8280238,JACKET,103509,8280238,2013-10-06,2014-04-20,196,2014
ROCKRIDER,CLOTHING,187991,SHORT-SLEEVE JERSEY,129792,8402892,2018-07-08,2019-08-11,399,2019
DOMYOS,FOOTWEAR,12436,SLIPPERS,108175,8297271,2014-01-12,2017-03-19,1162,2017
DOMYOS,CLOTHING,167331,JACKET,124060,8380407,2016-12-25,2017-09-24,273,2017
ARTENGO,CLOTHING,301174,T-SHIRT,301174,8500714,2018-03-25,2020-08-02,861,2020
QUECHUA,CLOTHING,12677,JACKET,108390,8370474,2016-08-14,2018-07-08,693,2018
DOMYOS,CLOTHING,13152,TROUSERS,108539,8308392,2014-02-16,2014-10-19,245,2014
TRIBORD,CLOTHING,9970,2 PIECES SWIMSUIT,103091,8329965,2015-03-15,2016-05-08,420,2016
KALENJI,CLOTHING,191033,LONG-SLEEVED T-SHIRT,130192,8489369,2017-09-03,2018-07-01,301,2018
QUECHUA,CLOTHING,106636,T-SHIRT,109040,8355757,2016-03-13,2017-06-25,469,2017
DOMYOS,CLOTHING,170771,LONG-SLEEVED T-SHIRT,125552,8394516,2017-08-27,2018-05-06,252,2018
QUECHUA,CLOTHING,4482,T-SHIRT,105464,8299030,2014-03-09,2015-06-28,476,2015
QUECHUA,CLOTHING,4482,T-SHIRT,105464,8299976,2014-02-09,2015-11-29,658,2015
KALENJI,FOOTWEAR,X8249215,SHOES,86322,8249215,2013-05-19,2014-05-11,357,2014
KALENJI,CLOTHING,120788,SHORTS,112633,8488242,2018-01-14,2019-06-23,525,2019
TRIBORD,CLOTHING,140525,BIKINI TOP,114411,8384095,2017-03-12,2018-07-22,497,2018
DOMYOS,CLOTHING,X8200675,LEOTARD,41626,8200675,2012-01-01,2014-01-05,735,2014
NEWFEEL,FOOTWEAR,147575,SHOES,117585,8395964,2018-06-24,2021-12-26,1281,2021
WEDZE,CLOTHING,X8187719,DOWN JACKET,100051,8187719,2012-01-01,2014-02-16,777,2014
DOMYOS,CLOTHING,9634,TRACKSUIT,102811,8218063,2012-07-01,2015-02-22,966,2015
TRIBORD,CLOTHING,X8330839,TOP,110239,8330839,2015-02-22,2018-04-01,1134,2018
QUECHUA,CLOTHING,110106,PULLOVER,109665,8342220,2015-07-19,2017-09-03,777,2017
QUECHUA,FOOTWEAR,135945,SHOES,114071,8344575,2015-10-11,2017-01-01,448,2017
KALENJI,CLOTHING,164532,RUNNING MID TIGHT,123370,8379299,2017-02-19,2018-09-02,560,2018
DOMYOS,CLOTHING,300873,SHORTS,300873,8516801,2019-02-10,2021-05-30,840,2021
KIPSTA,CLOTHING,4912,BASE LAYER,102893,8324826,2015-06-28,2017-06-25,728,2017
DOMYOS,CLOTHING,111752,LEOTARD,109938,8326885,2015-01-11,2017-05-21,861,2017
OLAIAN,CLOTHING,305363,BIKINI BOTTOM,110422,8528854,2019-03-31,2021-01-10,651,2021
WEDZE,CLOTHING,X8185380,SOCKS,100020,8185380,2012-01-01,2013-03-17,441,2013
ARTENGO,FOOTWEAR,300375,SHOES,300375,8393744,2017-06-25,2020-08-23,1155,2020
DOMYOS,CLOTHING,X8166701,TRACKSUIT,74042,8166701,2012-01-01,2018-01-07,2198,2018
KIPSTA,CLOTHING,X8298281,SHORTS,105667,8298281,2014-02-23,2014-06-15,112,2014
TRIBORD,CLOTHING,X8186386,FLEECE,46764,8186386,2012-01-01,2013-06-16,532,2013
DOMYOS,CLOTHING,141792,TROUSERS,114775,8365955,2016-06-26,2017-02-12,231,2017
QUECHUA,FOOTWEAR,11511,MID BOOTS,77550,8227782,2012-12-16,2015-01-11,756,2015
ARTENGO,CLOTHING,2148,SHORT-SLEEVED POLO SHIRT,101458,8326681,2015-02-22,2017-09-10,931,2017
TRIBORD,CLOTHING,X8202969,BOARDSHORTS,100484,8202969,2012-04-22,2013-07-14,448,2013
SIMOND,CLOTHING,8150,T-SHIRT,106286,8331251,2015-06-14,2017-01-15,581,2017
LUGIK,CLOTHING,192616,SKI SUITS,130420,8494454,2018-01-28,2021-12-26,1428,2021
KALENJI,FOOTWEAR,100122,SHOES,107971,8379987,2016-12-25,2018-05-27,518,2018
KIPSTA,FOOTWEAR,117377,FOOTBALL BOOTS,111044,8496965,2018-06-24,2021-03-28,1008,2021
TRIBORD,CLOTHING,X8203557,2 PIECES SWIMSUIT,67308,8203557,2012-03-04,2014-06-22,840,2014
QUECHUA,CLOTHING,5745,TANK,105835,8330031,2015-02-08,2016-06-19,497,2016
TRIBORD,CLOTHING,X8277437,BOARDSHORTS,67302,8277437,2013-06-02,2013-11-10,161,2013
QUECHUA,CLOTHING,5364,JACKET,105723,8302367,2014-02-09,2016-05-08,819,2016
DOMYOS,CLOTHING,145366,SWEATSHIRT,116797,8380421,2017-01-08,2018-11-18,679,2018
TRIBORD,FOOTWEAR,2086,FLIP-FLOPS,65641,8335852,2014-11-23,2016-04-10,504,2016
DOMYOS,CLOTHING,191355,T-SHIRT,103095,8552907,2018-12-23,2020-06-21,546,2020
FOUGANZA,CLOTHING,2739,FLEECE,101956,8339321,2015-10-18,2016-07-17,273,2016
QUECHUA,CLOTHING,11910,TANK,103838,8239273,2013-02-24,2013-11-17,266,2013
WEDZE,CLOTHING,X8283297,BASE LAYER,100524,8283297,2013-09-15,2015-01-25,497,2015
DOMYOS,CLOTHING,X8238869,T-SHIRT,103560,8238869,2013-01-27,2014-09-28,609,2014
BTWIN,CLOTHING,11040,WINDBREAKER,104312,8314909,2014-09-28,2016-11-13,777,2016
DOMYOS,CLOTHING,112195,T-SHIRT,106848,8325208,2015-01-11,2015-12-06,329,2015
DOMYOS,CLOTHING,8093,TANK,106851,8325333,2015-01-18,2016-01-17,364,2016
KALENJI,CLOTHING,X8181822,TROUSERS,71565,8181822,2012-01-01,2012-12-23,357,2012
DOMYOS,CLOTHING,X8243557,TOP,103384,8243557,2013-01-06,2015-01-11,735,2015
KIMJALY,CLOTHING,190171,LONG-SLEEVED T-SHIRT,130093,8485054,2018-09-23,2019-04-28,217,2019
ARTENGO,CLOTHING,301389,SOCKS,301389,8527829,2019-02-10,2021-02-14,735,2021
TRIBORD,CLOTHING,X8240638,T-SHIRT,104534,8240638,2013-02-24,2014-09-28,581,2014
DOMYOS,CLOTHING,303660,T-SHIRT,303627,8578154,2020-08-30,2021-09-19,385,2021
DOMYOS,CLOTHING,150660,TROUSERS,120833,8367570,2016-07-24,2017-02-05,196,2017
DOMYOS,CLOTHING,151891,SKIRT LEOTARD,121152,8491065,2018-08-05,2020-06-28,693,2020
TRIBORD,FOOTWEAR,130467,AQUASHOES,80464,8302085,2014-03-02,2015-07-12,497,2015
DOMYOS,CLOTHING,111866,LEOTARD,109997,8326078,2015-03-01,2018-07-15,1232,2018
QUECHUA,CLOTHING,149322,TROUSERS,120233,8369773,2016-08-21,2018-03-04,560,2018
TRIBORD,CLOTHING,1770,SHORTS,56260,8083678,2012-02-05,2015-12-27,1421,2015
BTWIN,CLOTHING,4691,SHORT-SLEEVE JERSEY,79589,8381402,2017-03-05,2018-09-02,546,2018
QUECHUA,CLOTHING,X8171736,TANK,73458,8171736,2012-01-08,2013-08-11,581,2013
DOMYOS,CLOTHING,8128,TRACKSUIT,108017,8312372,2014-06-22,2017-06-04,1078,2017
KALENJI,CLOTHING,X8290368,T-SHIRT,101832,8290368,2013-08-11,2014-01-05,147,2014
WEDZE,CLOTHING,X8315632,BASE LAYER,102148,8315632,2014-11-23,2017-02-12,812,2017
QUECHUA,CLOTHING,X8225521,FLEECE,102481,8225521,2012-09-30,2013-01-13,105,2013
QUECHUA,CLOTHING,160633,LONG-SLEEVED T-SHIRT,122583,8397359,2017-07-30,2018-09-23,420,2018
BTWIN,CLOTHING,12950,JACKET,109328,8315311,2014-08-03,2017-02-05,917,2017
QUECHUA,CLOTHING,12390,JACKET,106195,8344592,2015-08-30,2016-12-11,469,2016
ARTENGO,CLOTHING,2172,SHORT-SLEEVED POLO SHIRT,105710,8294930,2014-02-23,2015-09-06,560,2015
KALENJI,CLOTHING,10001,RUNNING MID TIGHT,103059,8324571,2015-02-08,2016-07-17,525,2016
QUECHUA,CLOTHING,5255,T-SHIRT,77400,8355829,2016-02-14,2017-12-24,679,2017
FORCLAZ,CLOTHING,106265,T-SHIRT,108994,8493311,2018-02-11,2020-07-19,889,2020
KALENJI,CLOTHING,X8216663,T-SHIRT,71552,8216663,2012-06-10,2015-07-19,1134,2015
QUECHUA,CLOTHING,4312,BERMUDA SHORTS,103620,8303394,2014-04-27,2015-05-17,385,2015
TRIBORD,CLOTHING,10422,SWIMMING TRUNKS,107255,8304688,2014-03-23,2016-05-01,770,2016
TRIBORD,CLOTHING,10349,2 PIECES SWIMSUIT,107216,8306723,2014-02-23,2015-08-02,525,2015
BTWIN,CLOTHING,145400,SLEEVELESS JERSEY,116826,8487218,2018-03-25,2019-12-22,637,2019
DOMYOS,CLOTHING,191319,LONG-SLEEVED T-SHIRT,125590,8393675,2017-09-10,2021-01-10,1218,2021
DOMYOS,CLOTHING,X8278226,SPORTS BRA,105422,8278226,2013-07-14,2016-04-24,1015,2016
NABAIJI,CLOTHING,3863,SWIMSUIT,75746,8387927,2017-02-19,2018-06-17,483,2018
KALENJI,CLOTHING,2596,SPORTS BRA,102117,8235740,2012-12-30,2013-10-13,287,2013
DOMYOS,CLOTHING,9240,JACKET,106859,8297698,2013-12-29,2015-08-30,609,2015
DOMYOS,CLOTHING,X8219089,T-SHIRT,101164,8219089,2012-07-01,2013-04-14,287,2013
NYAMBA,CLOTHING,311146,LEGGINGS,311146,960787,2020-08-16,2021-06-27,315,2021
DOMYOS,CLOTHING,12224,CROPPED LEGGINGS,103377,8299502,2013-12-29,2014-08-31,245,2014
TRIBORD,CLOTHING,X8301464,TOP,106264,8301464,2014-03-02,2016-02-14,714,2016
ARTENGO,CLOTHING,165605,SHORTS,115950,8351842,2016-02-21,2020-03-29,1498,2020
TRIBORD,CLOTHING,6148,FLEECE,102294,8396027,2017-07-30,2018-12-23,511,2018
TRIBORD,CLOTHING,152054,SWIMMING TRUNKS,121167,8356273,2016-03-06,2017-10-15,588,2017
QUECHUA,CLOTHING,X8203365,JACKET,100711,8203365,2012-02-26,2013-05-12,441,2013
QUECHUA,CLOTHING,2588,FLEECE,69667,8317252,2014-08-03,2015-11-15,469,2015
QUECHUA,CLOTHING,10600,JACKET,107341,8302930,2014-02-23,2015-08-02,525,2015
NABAIJI,CLOTHING,3850,BOXER SHORTS,75749,8307171,2018-07-22,2021-10-17,1183,2021
DOMYOS,CLOTHING,183011,SWEATSHIRT,128207,8524852,2019-02-03,2019-09-22,231,2019
NEWFEEL,FOOTWEAR,3293,SHOES,85581,8294840,2014-03-09,2016-05-22,805,2016
DOMYOS,CLOTHING,171474,T-SHIRT,125882,8489779,2017-12-31,2019-04-21,476,2019
DOMYOS,CLOTHING,303886,TROUSERS,303886,8517090,2019-06-30,2021-08-15,777,2021
FOUGANZA,CLOTHING,170623,LONG-SLEEVED POLO SHIRT,125475,8392650,2017-09-03,2019-11-24,812,2019
QUECHUA,CLOTHING,160251,LEGGINGS,122493,8519296,2019-02-24,2020-08-23,546,2020
QUECHUA,CLOTHING,108832,LONG-SLEEVED T-SHIRT,109507,8353516,2016-02-21,2017-08-27,553,2017
ARTENGO,FOOTWEAR,15151,SHOES,110384,8313728,2014-07-20,2016-12-18,882,2016
DOMYOS,CLOTHING,140505,T-SHIRT,114410,8366555,2016-06-12,2017-04-16,308,2017
IMVISO,FOOTWEAR,117636,FUTSAL SHOES,111054,8495828,2018-07-15,2021-05-16,1036,2021
DOMYOS,CLOTHING,300890,T-SHIRT,300890,8524669,2019-01-27,2020-01-12,350,2020
KIPSTA,CLOTHING,309733,SOCKS,309733,8560696,2019-04-28,2020-09-13,504,2020
KALENJI,CLOTHING,X8125507,T-SHIRT,71546,8125507,2012-01-01,2016-03-27,1547,2016
KALENJI,CLOTHING,3108,CROPPED TROUSERS,73062,8166317,2012-01-01,2015-05-03,1218,2015
ARTENGO,CLOTHING,126007,SOCKS,113522,8332591,2015-03-08,2016-04-24,413,2016
DOMYOS,CLOTHING,8745,T-SHIRT,55255,8325275,2014-12-14,2016-07-31,595,2016
BTWIN,CLOTHING,428,SHORT-SLEEVE JERSEY,102907,8296102,2014-02-23,2015-05-03,434,2015
DOMYOS,CLOTHING,300631,TANK,300631,8404096,2019-01-06,2019-10-06,273,2019
KIPSTA,CLOTHING,X8218690,T-SHIRT,101079,8218690,2012-07-29,2013-12-15,504,2013
KALENJI,FOOTWEAR,145826,SHOES,117082,8379979,2016-12-18,2019-06-02,896,2019
DOMYOS,CLOTHING,8222,SHORTS,79521,8239061,2013-01-13,2015-06-14,882,2015
QUECHUA,CLOTHING,14422,DOWN JACKET,104819,8289462,2013-12-15,2016-03-27,833,2016
ARTENGO,FOOTWEAR,159971,SHOES,122457,8373021,2017-02-05,2021-07-11,1617,2021
QUECHUA,CLOTHING,4321,T-SHIRT,100978,8504713,2018-05-06,2021-09-05,1218,2021
QUECHUA,CLOTHING,15384,FLEECE,110567,8317156,2014-08-10,2015-10-25,441,2015
FOUGANZA,CLOTHING,128785,SLEEVELESS JACKET,113677,8365401,2016-07-31,2018-08-12,742,2018
